quelle,url,titel,address,plz,bezirk,preis,wohnfläche,zimmer,balkon,terrasse,garten,einbauküche,fahrstuhl,keller,garage,carport,parkplatz,barrierefrei,haustiere_erlaubt,teilmöbliert_/_möbliert,stockwerk,verfügbar,bautyp,zustand,baujahr,preis_raw,wohnfläche_raw,zimmer_raw,böden,befristung,heizung,abstellraum,objekttyp,grundfläche,objektbeschreibung,lage,ausstattung,preis_und_detailinformation,zusatzinformationen,sonstiges,energieausweis_heizung,details,beschreibung,merkmale,highlight_raw
immowelt,https://www.immowelt.at/expose/2m3db5y,Stilvoll möblierte 4-Zimmer-Wohnung mit zwei sonnigen Terrassen & Stadtblick,Straße nicht freigegeben 1160 Wien (Ottakring),1160,16,,116.09,4.0,False,True,,True,True,False,False,,False,,False,True,5. Geschoss,sofort,Neubau,gepflegt,2018,€ 2.199,"116,09 m²",4,Parkett,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Wanne und Dusche, Gäste-WC Terrasse Einbauküche, offene Küche WG-geeignet Böden: Parkett Ausstattung: teilweise möbliert Zustand: gepflegt Baujahr: 2018 Zustand: Neubau Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2mb995s,"++Provisionsfrei++ BESTLAGE im 19. Bezirk, wunderschöne 4-Zimmer-Wohnung mit Terrasse!",Saarplatz 1190 Wien (Döbling),1190,19,,115.66,4.0,False,True,,True,True,False,False,,False,,False,False,,01.03.2026,Neubau,,,€ 3.149,"115,66 m²",4,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Wanne und Dusche Terrasse Einbauküche Böden: Fliesenboden, Parkett voll klimatisiert Weitere Räume: Abstellraum Zustand: Neubau Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2ngzt52,Weitläufiges Wohnen im Herzen des 7. Bezirks!,"Lindengasse 22 1070 Wien,Neubau",1070,7,,115.0,3.0,True,False,,True,True,False,False,,False,,False,False,2. Geschoss,sofort,Neubau,gepflegt,,€ 1.999,115 m²,3,"Fliesenboden, Marmorboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Wanne Balkon Einbauküche barrierefrei, rollstuhlgerecht Böden: Fliesenboden, Marmorboden, Parkett Zustand: gepflegt Weitere Räume: Abstellraum Anschlüsse: Kabelanschluss Zustand: Neubau Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2m58n5z,"Großzügige Wohnung mit westseitigem Balkon, Garage und Abstellräumen im Servitenviertel","Straße nicht freigegeben 1090 Wien,Alsergrund",1090,9,,112.0,2.0,True,False,,False,True,False,True,,True,,False,False,,sofort,Neubau,,1985,"€ 1.914,03",112 m²,2,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Dusche Balkon Böden: Fliesenboden, Parkett Weitere Räume: Abstellraum, Wasch-Trockenraum Baujahr: 1985 Zustand: Neubau Personenaufzug 1 Stellplatz: Garage",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2mczz5w,"8, Grünoase mitten im Achten",Straße nicht freigegeben 1080 Wien (Josefstadt),1080,8,,111.0,2.5,False,False,,True,True,False,False,,False,,False,False,1. Geschoss,ab sofort,,gepflegt,1880,€ 2.088,111 m²,"2,5","Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Fenster und Dusche, Gäste-WC Einbauküche barrierefrei Böden: Fliesenboden, Parkett Zustand: gepflegt Baujahr: 1880 Zustand: Altbau (bis 1945) Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2nz8c53,DACHGESCHOSSMIETE MIT BALKON,Straße nicht freigegeben 1030 Wien (Landstraße),1030,3,,110.0,4.0,True,False,,False,True,False,False,,False,,False,False,,sofort,,gepflegt,1900,"€ 2.999,02",110 m²,4,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Wanne und Dusche, Gäste-WC Balkon offene Küche Böden: Fliesenboden, Parkett Zustand: gepflegt voll klimatisiert Weitere Räume: Abstellraum Anschlüsse: Kabelanschluss Baujahr: 1900 Zustand: Altbau (bis 1945) Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2mcpe5s,Exklusive Ruheoase bei der Urania: 4-Zimmer Dachgeschosswohnung mit Balkon & High-End Ausstattung,Obere Weißgerberstraße 1030 Wien (Landstraße),1030,3,,110.0,4.0,True,False,,True,True,True,False,,False,,True,False,Dachgeschoss,sofort,,,,,110 m²,4,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Wanne und Dusche, Gäste-WC Balkon Einbauküche barrierefrei, WG-geeignet Böden: Fliesenboden, Parkett voll klimatisiert Weitere Räume: Kelleranteil Haustiere erlaubt Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2m7fy5r,Schöne Altbauwohnung mit Balkon in begehrter Lage - 3. Stock ohne Lift,Straße nicht freigegeben 1140 Wien (Penzing),1140,14,,108.9,4.0,True,False,,False,False,False,False,,False,,False,False,3. Geschoss,,,gepflegt,,€ 3.500,"108,90 m²",4,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Fenster, Wanne und Dusche Balkon offene Küche Böden: Fliesenboden, Parkett Zustand: gepflegt Weitere Räume: Abstellraum Zustand: Altbau (bis 1945)",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2njy554,Lichtdurchflutete Neubauwohnung mit 2 Terrassen!,Quadenstraße 1220 Wien (Donaustadt),1220,22,,108.0,4.0,False,True,,False,True,False,False,,False,,False,False,1. Geschoss,ab sofort,Neubau,,,"€ 2.355,87",108 m²,4,Parkett,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,Bad mit Wanne und Dusche Terrasse offene Küche Böden: Parkett Anschlüsse: Kabelanschluss Zustand: Neubau Personenaufzug,<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2mxs35s,4-ZIMMER SCHÖNE GROSSE TERRASSENWOHNUNG mit Fernblick,Straße nicht freigegeben 1120 Wien (Meidling),1120,12,,107.0,4.0,False,True,,False,True,False,True,,True,,False,False,,sofort,,,2001,"€ 1.812,20",107 m²,4,,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,Terrasse Ausstattung: neuwertig Anschlüsse: Kabelanschluss Baujahr: 2001 Personenaufzug 1 Stellplatz: Garage,<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2nwez53,NÄHE PRATERSTERN - HELLES 4-ZIMMER DACHGESCHOSSAPARTMENT,"Straße nicht freigegeben 1020 Wien, Leopoldstadt",1020,2,,106.0,4.0,False,False,,False,True,False,False,,False,,False,False,5. Geschoss (Dachgeschoss),01.02.2026,Neubau,gepflegt,2005,€ 1.590,106 m²,4,,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,WG-geeignet Zustand: gepflegt Baujahr: 2005 Zustand: Neubau Personenaufzug,<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2nyca53,3-Zimmer-Mietwohnung plus Hobbyraum mit 2 Terrassen und Gärten (B17),Straße nicht freigegeben 1160 Wien (Ottakring),1160,16,,105.0,,False,True,,False,False,False,False,,False,,False,False,,,Neubau,gepflegt,1993,€ 1.919,105 m²,k.A.,,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,Terrasse Zustand: gepflegt Baujahr: 1993 Zustand: Neubau,<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2mjn25y,++FonteFlats++ Extraordinary 4-room New-Build - First Occupancy with a Spacious Terrace!,Straße nicht freigegeben 1100 Wien (Favoriten),1100,10,,101.46,4.0,True,False,,True,True,False,False,,False,,False,False,4. Geschoss,,Neubau,Erstbezug,2024,"€ 2.188,97","101,46 m²",4,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Wanne Balkon Einbauküche Böden: Fliesenboden, Parkett Zustand: Erstbezug Baujahr: 2024 Zustand: Neubau Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2mvpa5z,Dachgeschoßwohnung möbliert mit Balkon,Straße nicht freigegeben 1120 Wien (Meidling),1120,12,,101.0,,True,False,,False,True,False,False,,False,,False,True,,sofort,,gepflegt,2020,"€ 2.781,64",101 m²,k.A.,,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,Balkon Ausstattung: möbliert Zustand: gepflegt voll klimatisiert Baujahr: 2020 Personenaufzug,<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2mpbq5y,Wohnen nahe der Donau in 1200 Wien: Geräumige 4-Zimmer Wohnung mit Terrasse!,Innstraße 23 1200 Wien (Brigittenau),1200,20,,100.29,4.0,True,True,,True,True,False,False,,False,,False,False,,ab sofort,Neubau,,2009,"€ 1.897,96","100,29 m²",4,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Fenster und Wanne, Gäste-WC Loggia, Terrasse Einbauküche, offene Küche Böden: Fliesenboden, Parkett Ausstattung: neuwertig Anschlüsse: Kabelanschluss Baujahr: 2009 Zustand: Neubau Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2ma9x5z,Wohnen mit Urlaubsfeeling Pur mit Weitblick auf die Obere Alte Donau: 4-Zimmer mit gartenseitiger Loggia!,Straße nicht freigegeben 1210 Wien (Floridsdorf),1210,21,,100.11,4.0,True,False,,False,True,False,False,,False,,False,True,1. Geschoss,ab sofort,Neubau,,2013,€ 2.490,"100,11 m²",4,"Estrich, Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Wanne und Dusche, Gäste-WC Garten, Loggia offene Küche rollstuhlgerecht, WG-geeignet Böden: Estrich, Fliesenboden, Parkett Ausstattung: möbliert, neuwertig voll klimatisiert Weitere Räume: Abstellraum, Wasch-Trockenraum Baujahr: 2013 Zustand: Neubau Personenaufzug Sicherheitstechnik: Überwachungskamera",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2m3ny5q,3-Zimmer-Wohntraum mit Loggia & Panorama-Gemeinschaftsdachterrasse,Straße nicht freigegeben 1140 Wien (Penzing),1140,14,,99.0,3.0,True,False,,False,False,False,False,,False,,False,False,,,,gepflegt,1990,€ 1.790,99 m²,3,"Fliesenboden, Laminat",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Fenster, Wanne und Dusche Loggia Böden: Fliesenboden, Laminat Zustand: gepflegt Baujahr: 1990",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2m4845t,++FonteFlats++ Elegant 3-room New-Build in a Period Building - First Occupancy with Balcony,Straße nicht freigegeben 1100 Wien (Favoriten),1100,10,,97.45,3.0,True,False,,True,True,False,False,,False,,False,False,,,Neubau,Erstbezug,2024,"€ 2.098,98","97,45 m²",3,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Dusche Balkon Einbauküche Böden: Fliesenboden, Parkett Zustand: Erstbezug Baujahr: 2024 Zustand: Neubau Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2m4bg5x,Großzügige 4-Zimmer-Wohnung mit sonniger Loggia/Balkon!,Arsenal 9a 1030 Wien (Landstraße),1030,3,,96.85,4.0,True,False,,True,True,False,False,,False,,False,False,1. Geschoss,sofort,Neubau,gepflegt,,"€ 1.699,01","96,85 m²",4,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Wanne, Gäste-WC Balkon, Loggia Einbauküche Böden: Fliesenboden, Parkett Zustand: gepflegt Weitere Räume: Abstellraum Zustand: Neubau Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2npeg53,Ideale Infrastruktur: Traumhafte 4-Zimmer-Wohnung mit 2 Außenflächen in sehr gepflegtem Wohnhaus,"Straße nicht freigegeben 1030 Wien,Landstraße",1030,3,,96.58,4.0,True,True,,True,True,False,True,,True,,False,False,2. Geschoss,01.03.2026,Neubau,gepflegt,2010,"€ 1.906,84","96,58 m²",4,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Dusche, Gäste-WC Loggia, Terrasse Einbauküche barrierefrei, rollstuhlgerecht Böden: Fliesenboden, Parkett Zustand: gepflegt Anschlüsse: Kabelanschluss Baujahr: 2010 Zustand: Neubau Personenaufzug 1 Stellplatz: Garage",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2ngsf53,Wohnen nahe der Donau in 1200 Wien: Geräumige 3-Zimmer Wohnung inkl. Einbauküche!,Innstraße 23 1200 Wien (Brigittenau),1200,20,,96.55,3.0,True,True,,True,True,False,False,,False,,False,False,,ab sofort,Neubau,,2009,"€ 1.898,49","96,55 m²",3,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Wanne, Gäste-WC Loggia, Terrasse Einbauküche, offene Küche Böden: Fliesenboden, Parkett Ausstattung: neuwertig voll klimatisiert Anschlüsse: Kabelanschluss Baujahr: 2009 Zustand: Neubau Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2mkaq5z,"Six in the City: Premium 3-Zimmer Neubauwohnung mit Loggia, BESTLAGE!",Luftbadgasse 1060 Wien (Mariahilf),1060,6,,96.0,3.0,True,False,,True,True,False,True,,True,,False,False,,01.04.2026,Neubau,,2018,€ 2.395,96 m²,3,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Fenster und Wanne Loggia Einbauküche barrierefrei, rollstuhlgerecht Böden: Fliesenboden, Parkett voll klimatisiert Weitere Räume: Wasch-Trockenraum Anschlüsse: Kabelanschluss Baujahr: 2018 Zustand: Neubau Personenaufzug 1 Stellplatz: Garage",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2n77454,Wunderschöne Dachgeschosswohnung mit großer Terrasse und Wintergarten!,Schöpfleuthnergasse 1210 Wien (Floridsdorf),1210,21,,93.93,3.0,True,True,,True,True,False,False,,False,,False,False,Dachgeschoss,sofort,Neubau,gepflegt,,"€ 1.989,64","93,93 m²",3,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Wanne und Dusche Balkon, Terrasse Einbauküche, offene Küche Böden: Fliesenboden, Parkett Zustand: gepflegt Weitere Räume: Abstellraum Zustand: Neubau Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2mrbq5y,Wohnen nahe der Donau in 1200 Wien: Geräumige 2-Zimmer Wohnung mit Einbauküche und Loggia!,Innstraße 23 1200 Wien (Brigittenau),1200,20,,93.11,2.0,True,False,,True,True,False,False,,False,,False,False,,ab sofort,Neubau,,2009,"€ 1.748,04","93,11 m²",2,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Fenster und Wanne, Gäste-WC Loggia Einbauküche, offene Küche Böden: Fliesenboden, Parkett Ausstattung: neuwertig Weitere Räume: Abstellraum Anschlüsse: Kabelanschluss Baujahr: 2009 Zustand: Neubau Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2mdph5z,Moderne 4-Zimmer DG-Wohnung mit Kühlung und 2 großen Balkonen - AB MÄRZ!!!,Straße nicht freigegeben 1110 Wien (Simmering),1110,11,,92.15,4.0,True,False,,False,True,True,False,,False,,False,False,2. Geschoss (Dachgeschoss),01.03.2026,Neubau,gepflegt,,"€ 1.649,66","92,15 m²",4,,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,Balkon Zustand: gepflegt voll klimatisiert Weitere Räume: Kelleranteil Zustand: Neubau Personenaufzug,<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2ma4v5s,Großzügige 3-Zimmer-Wohnung mit Loggia & neuer Küche - Top-Anbindung an S-Bahn & Straßenbahn,Straße nicht freigegeben 1030 Wien (Landstraße),1030,3,,92.0,3.0,False,False,,True,True,False,False,,False,,True,True,3. Geschoss,ab sofort,Neubau,gepflegt,1977,"€ 1.453,27",92 m²,3,Parkett,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,Ausblick: Fernblick Einbauküche WG-geeignet Böden: Parkett Ausstattung: teilweise möbliert Zustand: gepflegt Weitere Räume: Abstellraum Anschlüsse: Kabelanschluss Haustiere erlaubt Baujahr: 1977 Zustand: Neubau Personenaufzug,<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2n93j53,Frühstücken im Grünen: Traumwohnung mit großem SÜD-Balkon,Straße nicht freigegeben 1180 Wien (Währing),1180,18,,91.3,3.0,True,False,,False,True,True,False,,False,,False,False,1. Geschoss,01.03.2026,Neubau,gepflegt,2021,€ 1.995,"91,30 m²",3,,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,Balkon Zustand: gepflegt Weitere Räume: Kelleranteil Baujahr: 2021 Zustand: Neubau Personenaufzug,<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2nvez53,EXKLUSIVES DACHGESCHOSSAPARTMENT MIT BALKON - NÄHE U1,Straße nicht freigegeben 1220 Wien (Donaustadt),1220,22,,91.0,3.0,True,False,,False,True,True,True,,True,,False,False,5. Geschoss (Dachgeschoss),01.04.2026,Neubau,gepflegt,1998,€ 1.690,91 m²,3,,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Balkon barrierefrei, WG-geeignet Zustand: gepflegt voll klimatisiert Weitere Räume: Kelleranteil Anschlüsse: Kabelanschluss Baujahr: 1998 Zustand: Neubau Personenaufzug 1 Stellplatz: Garage",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2mces5y,Großzügige 3-Zimmer Wohnung in ruhiger Seitenstraße Nähe U-Bahn U1,Straße nicht freigegeben 1100 Wien (Favoriten),1100,10,,90.0,3.0,False,False,,True,True,False,False,,False,,False,True,5. Geschoss,Nach Vereinbarung,,,1960,€ 1.300,90 m²,3,,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,Einbauküche Ausstattung: teilweise möbliert Baujahr: 1960 Personenaufzug,<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2mk775v,Schöne 3 Zimmerwohnung im Wiener Stadtzentrum,Straße nicht freigegeben 1010 Wien (Innere Stadt),1010,1,,89.0,3.0,False,False,,True,True,False,False,,False,,False,False,3. Geschoss,sofort,,gepflegt,1832,"€ 1.880,08",89 m²,3,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Dusche Einbauküche Böden: Fliesenboden, Parkett Zustand: gepflegt Baujahr: 1832 Zustand: Altbau (bis 1945) Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2n4s854,3-Zimmer Mietwohnung in Top Lage - neue Küche 2026!,Straße nicht freigegeben 1180 Wien (Währing),1180,18,,88.41,3.0,False,False,,False,True,False,False,,False,,False,False,,sofort,,,,"€ 1.451,79","88,41 m²",3,,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,Personenaufzug,<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2ndsf53,Charmante 2-Zimmer-Wohnung in 1200 Wien - Ihr neues Zuhause zum Wohlfühlen!,Innstraße 23 1200 Wien (Brigittenau),1200,20,,86.61,2.0,False,False,,True,True,False,False,,False,,False,False,4. Geschoss,ab sofort,Neubau,,2009,"€ 1.481,52","86,61 m²",2,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Wanne, Gäste-WC Einbauküche, offene Küche Böden: Fliesenboden, Parkett Ausstattung: neuwertig Anschlüsse: Kabelanschluss Baujahr: 2009 Zustand: Neubau Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2msfm5z,| 7. STOCK | SCHWEDENPLATZ | 3 ZIMMER | BAD MIT BADEWANNE | AB SOFORT VERFÜGBAR,Straße nicht freigegeben 1010 Wien (Innere Stadt),1010,1,,86.4,3.0,False,False,,False,False,False,False,,False,,False,False,7. Geschoss,ab sofort,,gepflegt,,"€ 2.297,74","86,40 m²",3,,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,Zustand: gepflegt Zustand: Altbau (bis 1945),<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2m6wf5y,"3-Zimmer-Maisonettewohnung mit zwei Terrassen - Erstbezug - zu mieten im Neubauprojekt ""Herz & Heim"" in Simmering, 1110 Wien",Straße nicht freigegeben 1110 Wien (Simmering),1110,11,,86.29,3.0,False,False,,True,True,True,False,,False,,True,True,1. Geschoss,Q3 2026,,Erstbezug,2026,€ 1.699,"86,29 m²",3,Parkett,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,Bad mit Dusche Einbauküche Böden: Parkett Ausstattung: teilweise möbliert Zustand: Erstbezug Weitere Räume: Kelleranteil Haustiere erlaubt Baujahr: 2026 Personenaufzug,<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2ndtk53,"Provisionsfreie 3-Zimmer Dachgeschosswohnung , Erstbezug",Straße nicht freigegeben 1220 Wien (Donaustadt),1220,22,,85.7,,True,True,,True,True,False,False,,False,,False,False,2. Geschoss,01.02.2026,Neubau,Erstbezug,2020,€ 1.300,"85,70 m²",k.A.,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Fenster und Wanne Loggia, Terrasse Einbauküche, offene Küche barrierefrei, WG-geeignet Böden: Fliesenboden, Parkett Zustand: Erstbezug Baujahr: 2020 Zustand: Neubau Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2mhpd5y,"""Möblierte 3-Zimmer-Wohnung im 10. Bezirk - Sofort einziehen!""",Straße nicht freigegeben 1100 Wien (Favoriten),1100,10,,85.0,3.0,False,False,,False,True,True,False,,True,,False,True,5. Geschoss,ab sofort,,gepflegt,,€ 1.320,85 m²,3,,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,Ausstattung: teilweise möbliert Zustand: gepflegt Weitere Räume: Kelleranteil Baujahr: ca. 1973 Personenaufzug 1 Stellplatz,<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2m89s5u,"++NEU++ Porzellangasse, Bestlage im Servitenviertel, 3-Zimmer",Porzellangasse 1090 Wien (Alsergrund),1090,9,,85.0,3.0,False,False,,True,True,False,False,,False,,False,False,5. Geschoss,01.04.2026,Neubau,,,€ 2.299,85 m²,3,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Wanne und Dusche Einbauküche Böden: Fliesenboden, Parkett Weitere Räume: Abstellraum Zustand: Neubau Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2mlyg5x,Gemütliche 3- Zimmerwohnung mit Loggia im 16. Bezirk,Brunnengasse 1160 Wien (Ottakring),1160,16,,83.92,3.0,True,False,,True,True,False,False,,False,,False,False,4. Geschoss,ab sofort,Neubau,gepflegt,,€ 1.450,"83,92 m²",3,"Fliesenboden, Parkett",<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Bad mit Wanne Loggia Einbauküche, offene Küche Böden: Fliesenboden, Parkett Zustand: gepflegt Weitere Räume: Abstellraum Zustand: Neubau Personenaufzug",<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2nh7653,Q11 Leben in Simmering - schöne Balkonwohnung mit 4 Zimmern und Deckenkühlung!,Simmeringer Hauptstraße 170 1110 Wien (Simmering),1110,11,,83.3,4.0,True,False,,False,True,True,False,,False,,False,False,1. Geschoss,nach Absprache,Neubau,,2017,"€ 1.506,76","83,30 m²",4,,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,Balkon Weitere Räume: Kelleranteil Baujahr: 2017/Neubau Zustand: Neubau Personenaufzug,<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2m3dp5y,"3-Zimmer-Maisonettewohnung mit Terrasse - Erstbezug - zu mieten im Neubauprojekt ""Herz & Heim"" in Simmering, 1110 Wien",Straße nicht freigegeben 1110 Wien (Simmering),1110,11,,83.24,3.0,False,False,,True,True,True,False,,False,,True,True,1. Geschoss,Q3 2026,,Erstbezug,2026,€ 1.579,"83,24 m²",3,Parkett,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,Bad mit Wanne und Dusche Einbauküche Böden: Parkett Ausstattung: teilweise möbliert Zustand: Erstbezug Weitere Räume: Kelleranteil Haustiere erlaubt Baujahr: 2026 Personenaufzug,<NA>,<NA>,<NA>
immowelt,https://www.immowelt.at/expose/2ncez53,"""Große und helle 3-Zimmerwohnung mit Balkon beim Währingerpark - hoch oben""",Straße nicht freigegeben 1180 Wien (Währing),1180,18,,83.0,3.5,True,False,,False,True,True,False,,False,,False,False,4. Geschoss,sofort,Neubau,gepflegt,,€ 1.411,83 m²,"3,5",,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,"Balkon, Garten Ausblick: Fernblick Zustand: gepflegt Weitere Räume: Kelleranteil, Wasch-Trockenraum Anschlüsse: Kabelanschluss Baujahr: ca. 1960 Zustand: Neubau Personenaufzug",<NA>,<NA>,<NA>
